SP_ID,gpw4_2000e,id,gpw4_2005e,gpw4_2010e,gpw4_2015e,gpw4_2020e,ncc4_1992e,ncc4_1993e,ncc4_1994e,ncc4_1995e,ncc4_1996e,ncc4_1997e,ncc4_1998e,ncc4_1999e,ncc4_2000e,ncc4_2001e,ncc4_2002e,ncc4_2003e,ncc4_2004e,ncc4_2005e,ncc4_2006e,ncc4_2007e,ncc4_2008e,ncc4_2009e,ncc4_2010e,ncc4_2011e,ncc4_2012e,dflc_e,dcfu_e,dcsu_e,dfmi_e,dfrw_e,ncc4_2013e
0,2.121943474,1,2.187672853,2.208977699,2.206801414,2.190168858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543353.5,1186508,1072087.75,976926.1875,21712.88867,0
1,2.045827389,2,1.759137154,1.480979681,1.235373616,1.01663661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693493.0625,62589.46875,0,81021.20313,1182185.5,0
2,0.184558868,3,0.213315845,0.240559816,0.269702554,0.297160059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284459.375,128562.0313,183002.9375,187689.7344,1274498.25,0
3,0.267489076,4,0.27945444,0.285779148,0.288991958,0.289564639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309107.5625,82584.99219,233166.4375,275495.8125,1351897.625,0
4,17.19606781,5,17.75118256,18.00349998,18.06433105,17.86611748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452225.75,1007655.125,1174457,863739.8125,332008.4688,0
5,25.48876572,6,27.05096817,28.13479805,28.93241119,29.41064262,1.013053179,0,0,0.150711983,1.029041648,1.050731182,1.418274641,1.418274641,0.113033988,2.278746367,1.225893855,0.882035673,1.244732857,0.521105886,1.418274641,0,0.113033988,0.623082638,1.880763292,3.356907129,2.582752705,1252061.25,949199,923468.1875,970271.1875,8963.680664,2.5
6,23.00794029,7,25.94151688,28.66355324,31.35816956,33.99492645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155673,1.279592991,2.016489983,0,1654959,1177575.5,1287676.5,1158109.75,58525.64063,0.25
7,101.7776489,8,111.9165115,120.5975113,128.5670319,135.703537,0,4.42523098,0,1.723576188,3.101801872,2.653559685,1.128620863,0.193677112,1.658689022,0.825377107,4.812268257,1.605730057,3.34675169,0,0.005141254,3.525462627,5.578671455,6.688879967,6.424352169,7.309887886,5.15514946,1141536,643802.0625,796047.375,709494,106514.375,2.85
8,122.9761124,9,143.4359436,163.813858,185.2158966,207.130661,12.73112202,14.35556316,15.58443928,25.91625977,27.87624931,29.11013031,21.60453987,24.90293884,23.78914261,20.12507248,19.54660988,24.92304039,21.53911018,21.43185997,24.38188362,20.71690178,22.15681458,23.90646744,19.581007,17.44606781,19.74251747,1425851.5,983404.0625,1158441.875,854395,351534.5938,22.47619048
9,1.509237528,10,1.586425543,1.636667967,1.672756672,1.694358468,0,0,0,0,0,0,0.011270581,0.005892973,0.009390834,0.002160355,0.000180354,0,0,0,0,0.00051024,0.002832276,0.005114791,0.002384093,0.010664075,0,99086.28125,95187.85938,120226.6094,34631.12109,171835.8438,0
10,0.166515276,11,0.185080454,0.202659562,0.220472857,0.23812966,0,0,0,0,0,0,0.000288323,0.000391776,0,0.00034642,0,0.000225912,0.000289984,7.77E-05,0.000174124,0.000256463,0.000333187,0.000361044,0.000817969,0.00106829,0.000258283,914262.625,5417.20459,218223.3594,281523.75,1401176.375,0
11,0.515743256,12,0.707801819,0.960964918,1.302842021,1.759343624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271295.3438,76928.09375,185336.6094,442334.9375,1692475.75,0
12,0.126066133,13,0.145563036,0.165133461,0.185403153,0.20552443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283052.3438,106018.5781,166068.0469,185593.625,1299376.5,0
13,0.007113487,14,0.008626822,0.010252726,0.012074394,0.014084621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452628.9375,34492.23438,380868.6875,636120.25,1818120,0
14,0.289699376,15,0.355716705,0.430209816,0.519300044,0.624618948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120437.1953,66531.96875,79396.32813,50760.32031,100116.0703,0
15,166.3722534,16,182.8872681,197.1183167,210.218811,221.7565002,0.058703534,2.12055397,0.000140032,3.030462027,1.061965227,0.852331161,4.220239162,1.933677316,3.695533514,1.370783448,0.570479989,1.438243628,4.546173096,2.384534359,1.56469965,5.636927128,7.216127872,6.973931789,7.12640667,8.383777618,7.550806046,1129911,633413.5625,783932.875,697359.875,97726.5,7.84
16,1.131434202,17,1.310437202,1.498220682,1.688724041,1.885194063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43146.73438,252639.0469,124155.6406,78054.89063,266564.9063,0
17,0.2627514,18,0.365429163,0.462621868,0.616016269,0.788281977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145795.3281,41548.89063,253299.5,89106.39063,810457.375,0
18,1.29791224,19,1.444180369,1.576595664,1.706207991,1.828222156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119222.5547,40639.58594,128140,82391.74219,213734.9844,0
19,1.47409749,20,1.987309217,2.613627195,3.40707922,4.402992249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104992.4844,4678.913086,218714.125,79699.32813,776825,0
20,3.782211304,21,3.622742653,3.445452452,3.236886263,2.975673437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81598.25,28790.85938,233560.0625,109904.7266,748522.375,0
21,0.794325471,22,0.832505047,0.851974845,0.863941014,0.866773963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33648.48828,212955.4844,333335.75,12298.77246,921658.375,0
22,1.405855894,23,1.429463744,1.426214457,1.409100533,1.376671553,0,0,0,0.006592858,0,0,0,0,0,0,0,0,0,0,0.018649448,5.10E-05,0,0,0.000514896,0.000788381,0.011098801,74770.59375,62666.80469,86496.13281,24108.11719,35799.98438,0.017357223
23,5.42283392,24,6.515819073,7.590048313,8.823048592,10.04162025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84307.33594,82879.65625,75361.21094,38764.08203,374637.4375,0
24,19.52391243,25,22.14441681,24.63440323,27.11083984,29.53497696,0,0,0,0.424488723,0,0,0,0,0.343267322,0,0,0.448808581,0.996983409,0.221055776,0,0.40193373,0.488714993,0,0.287985355,1.720279455,0.646531463,1334656.25,933531.1875,918631.0625,789240.125,35140.89844,0.754901961
25,6.950966835,26,6.776560783,6.475273609,6.120703697,5.721829891,0,0.11472369,0,0.159675479,0.144076809,0.04735966,0.337398052,0.260433853,0.304859459,0.280184031,0.325238883,0.323988408,0.476582617,0.484361589,0.532528877,0.425763369,0.417006075,0.433765352,0.295612693,0.410728395,0.427820355,226874.3125,7818.376465,166612.125,309079.7813,860854.875,0.4375
26,0.137975261,27,0.134587839,0.128372312,0.120980613,0.112651251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213902.1875,21082.68555,166422.3125,289367.4688,853277.9375,0
27,0.276225209,28,0.306599081,0.33094725,0.35371381,0.378282696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111944.7891,82361.73438,80097.20313,137495.9688,1455207,0
28,0.214884534,29,0.353667587,0.570170879,0.910044372,1.436257362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259196.7188,88248.3125,385188.5938,52636.50391,206095.2813,0
29,1.805712104,30,2.425273895,3.200568199,4.17420578,5.38758564,0,0,0,0.047124773,0,0,0,0,0,0,0,0,0,0,0.066813566,0.019425189,0,0.060723383,0.177069902,0.158997297,0.236361742,106248.3438,41607.84766,255665.1563,115639.4844,764443.75,0.077826725
30,0.306942046,31,0.326182663,0.339831352,0.35145241,0.359888554,0.010093906,0,0,0,0,0,0.000515593,0.005745582,0.002151176,0,0.007629359,0.00386361,0.004507545,0,0.000449752,0.004956555,0.004862266,0.006288935,0.012114994,0.00824539,0.009409188,71336.67188,55884.48438,351355.0625,56804.84375,311990.625,0.012273524
31,0.06709341,32,0.089735143,0.118138619,0.154682651,0.198699653,0,0,0,0,0,0,0,0.013964726,0,0,0,0,0,0,0,0,0,0,0,0,0,55613.10156,203026.2344,84349.94531,89675.29688,945724.75,0
32,0.350561917,33,0.45870921,0.589104772,0.747710943,0.939879835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537156.5,33832.82422,446950.9063,702615.5,1916882.875,0
33,21.30095291,34,22.40851212,23.10621262,23.58895111,23.78927612,0,0,0,0,0,0,0,0,0.660725236,0,0,0,0,0,0,0,0,0,1.026474118,5.063522339,3.290799856,1264609.75,944403.0625,785907.9375,694978.125,1715.913818,5.476190476
34,2.801259756,35,3.028912544,3.219353676,3.401873112,3.575787067,0.034689028,0.019631591,0,0.032924622,0.033740222,0.037362676,0.05784145,0.050165638,0.034427006,0.030585205,0.036236472,0.038821518,0.02375045,0.039560977,0.041685686,0.041717634,0.040378645,0.03623252,0.062226955,0.03103802,0.062669858,115839.0234,94341.15625,167355.4063,81477.54688,81124.89063,0.078895072
35,0.608891726,36,0.675222278,0.738620102,0.79582119,0.849296331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169794.5313,181694.4219,158992.3125,150914.9844,519259.25,0
36,0.031826951,37,0.037526738,0.043517187,0.049948502,0.056691296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188652.2188,73896.14844,407489.7813,116737.2188,276032.0313,0
37,0.404616654,38,0.488359571,0.577485204,0.676926076,0.784410298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121614,0.000454635,0,0.000454635,0.01566473,383638.875,131032.2422,145738.3125,23192.43945,379732.25,0
38,0.026337581,39,0.035423681,0.046537075,0.060563497,0.078134626,0,0,0,0,0,0,0,0,0.000561258,0,0,0,0,0,0,0,0,0,0,0,0,76787.625,154471.6875,105381.9688,31296.33984,981132.6875,0
39,0.618074179,40,0.703909457,0.773794532,0.848014534,0.916487396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186098.4063,102770.3438,180315.3125,196109.6719,809663.25,0
40,7.204948902,41,8.032108307,8.766256332,9.470509529,10.11535454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203114.75,700651.25,859246.25,772736.6875,161461.7344,0
41,18.90862274,42,20.31875229,21.40009689,22.30070877,22.99023438,0.343094468,0.210962772,0.32817179,0.37145552,0.199593365,0.500263751,0.303355962,0.674828529,0.367593586,0.475093961,0.296538144,0.340804517,0.242549434,0.484863997,0.513480961,0.245655909,0.335114926,0.164547279,1.029378176,0.594509423,1.134226441,993475.1875,786389.1875,667340.75,690312.9375,21767.46094,0.76
42,0.046922263,43,0.046618942,0.045241676,0.043494821,0.041411474,0,0.810365677,0.27210331,1.170633912,1.560679555,0.820760131,0.3699359,0.222007647,0.343687356,0.314079165,0.38336426,0.333400071,0.275703251,0.110443115,0.105491929,0.248989254,0.2340087,0.213520721,0.239699215,0.312454462,0.146968186,684780.125,240429.8594,377095.9375,98342.89063,234697.4063,0.204081633
43,102.4601059,44,106.7660675,108.7540436,109.7277451,109.4462433,0,0,0,0.578961194,0,0,0.505968511,3.470025063,3.839895487,3.575842381,2.30050087,2.435179472,0.578961194,0.068012409,3.85521698,2.038410664,1.54589057,1.872162342,2.353933573,2.002259493,3.933839798,1393053.125,899793.75,1037884.75,931243.3125,89970.88281,4.235294118
44,1.832328916,45,1.940761805,2.016514778,2.075689554,2.11701417,0,0,0,0,0,0.020426769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102410.7734,19076.01367,84212.73438,59830.60938,63228.42188,0
45,1.86213696,46,2.163181782,2.459622383,2.766892195,3.084848404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02956821,0,0.071933344,0.102623746,0.059107833,185697.9375,168332.4531,69618.125,41016.65625,173816.4219,0.086255924
46,1.562081933,47,1.814334154,2.0632236,2.321308136,2.58707428,0,0,0,0,0,0,0,0,0.000848599,0,0,0.019021805,0,0,0,0,0.018079933,4.56E-05,0.044509988,0.0711665,0.036229394,183785.3281,166352.9688,67342.15625,40807.42969,170986.5938,0.053435115
47,0.02851215,48,0.038223922,0.05045585,0.065519184,0.08450859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237183.5,226872.2344,408015.4375,112219.2344,365649.75,0
48,0.032969289,49,0.033386052,0.033152215,0.032579683,0.031643309,0,0,0,0,0,0,0.047853976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410816.875,87867.58594,161823.5313,79461.25781,260956.1094,0
49,0.696721911,50,0.783979177,0.867922664,0.951473236,1.031429887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199774504,0.097902738,0.085995644,0,0.037044279,0,0,223205.7813,171606.0938,29284.35938,47014.33594,610454.75,0
50,0.051045541,51,0.057868745,0.063970089,0.070444427,0.07624501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705850.5,234.7430725,12938.6543,234658.5313,1181910.875,0
51,0.06213405,52,0.069232315,0.075141467,0.080870897,0.086708397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224579.0469,230655.25,216478.375,247957.3438,1095452.75,0
52,13.09590626,53,13.01739693,12.6998558,12.2587204,11.70282745,0,0,0,0.633532465,0.445326328,0.171871349,0,0,0,0,0,0,0,0,0,0.438506454,0.229747668,0,0.646234155,0.497816354,0.158402607,1323505.5,926481.5625,904504.625,776376.6875,45210.18359,0.097222222
53,7.142861366,54,6.902609825,6.531908035,6.118288517,5.667258263,0.203462571,0,0,0.233088553,0.178101033,0.485522538,0.481532753,0,0.39212811,0.161074504,0.455306679,0.486478925,0.507457435,0.523669362,0.95174551,0.617495537,0.198799983,0.493611217,0.887989402,1.127937555,0.452167958,71899.16406,41069.23438,238418.875,121811.2344,736100.625,0
54,77.36413574,55,83.4900589,87.95277405,91.99984741,95.44633484,6.870617867,1.109348297,0,7.036042213,8.589121819,9.207645416,5.564310074,10.5132103,6.195569515,3.316503763,1.122281194,9.541068077,6.780358315,10.62828064,13.42319107,10.18253517,9.398989677,7.367670059,11.37753105,4.117800713,10.70046806,771441.625,335425.3438,545605.9375,339397.5313,270848.125,13.16666667
55,6.569961548,56,7.374403,8.132398605,8.90083313,9.663444519,0,0.025050197,0,0.016993705,0.025432132,0.000792329,0.007887753,0.008774718,0.057674557,0.041986626,0.096083701,0.034413725,0.058547214,0.000394994,0.012065377,0.046993226,0.061258607,0.095845483,0.102062389,0.136351585,0.006831523,1443662.75,999113.875,1166104.875,855663.0625,336333,0.057065217
56,16.18751717,57,18.86414528,21.56090164,24.38531494,27.26295853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020480065,0.026688458,0.095657073,0.147565335,0,1450307,1006055.75,1174281.25,864595.1875,340795.75,0.079754601
57,4.783226967,58,4.758319855,4.589773655,4.37798214,4.177858353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496070.75,40733.80859,33561.76953,176785.8281,947425.0625,0
58,0.116698973,59,0.141069859,0.163418382,0.184343547,0.220754266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120396.1172,320860.4063,43173.90234,112188.5,641241.75,0
59,0.026048645,60,0.030716129,0.035546627,0.040717956,0.046014931,0,0,0.002645529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111892.5469,106392.6484,378031.375,135938.5469,488679.1563,0
60,5.593920708,61,5.29922533,4.921170235,4.526168346,4.125868797,0,0,0,0.001368782,0.001368782,0.001368782,0,0,0,0,0,0.001368782,0.005089594,0.001368782,0,0.005105563,0.001641278,0.033999685,0.008289419,0.052083176,0.063429236,752373.625,26484.31641,111880.0781,154526.1406,1327510.5,0.013793103
61,5.907925606,62,6.511361122,7.015781879,7.474123478,7.899456978,1.433740497,0.858177006,0,1.392697096,1.605935335,1.221870899,1.113462687,1.494244099,2.355849981,2.536952734,0.790389121,0.627558649,1.161322713,3.5490942,3.132089138,2.689007759,2.639275312,1.709053636,2.293375254,1.819259524,3.298827171,1616907.75,1249858.5,1117997.75,1077925.5,62221.69531,3.287234043
62,0.495021284,63,0.537348747,0.572905183,0.605379105,0.629807889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138748.5313,63623.79688,88635.92188,140055.0938,1434867.125,0
63,46.01908112,64,55.97530365,66.67935944,78.64354706,91.72949982,2.000380516,3.744499683,0.96358496,1.637150288,2.257506847,2.305352449,5.999760151,3.194796801,4.744205952,7.82808733,4.680119038,5.013251305,6.551588058,7.879994392,6.485317707,7.05770731,6.805398464,7.5674119,5.416512966,8.719667435,9.821474075,695115.875,195570.125,367333.0313,391639.5938,1555827.5,8.09375
64,6.97432375,65,7.688697338,8.251326561,8.790841103,9.283885002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146752.3281,164243.4844,367373.125,261989.7969,654828.375,0
65,3.148802996,66,3.045412064,2.885057449,2.70489645,2.50328207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80111.46875,19479.72656,212794.7188,94906.35156,752814.25,0
66,6.46637249,67,6.667975426,6.733694077,6.733473301,6.65352869,0.338704467,0.100038126,0,0.515527785,0,0.414136946,0.393928587,0.328013182,0.323047251,0,0,0,0,0,0,0,0,0.112545379,0,0,0,1060455.625,785684.5,731860.5,782815.75,142238.8906,0.140625
67,84.45471191,68,94.74555969,105.2579727,117.0507507,130.3906708,0,0,0,1.692023158,0,0,0,0,0,2.593533278,0.981094241,1.608650208,6.239645958,5.342595577,7.540041924,6.782800674,6.960962296,7.605298996,7.403009415,7.466946602,7.57223177,875545.8125,403908.6875,526870.9375,440550.6875,20027.56445,6.55
68,11.92315292,69,13.50291824,15.15137005,17.03868866,19.21246338,0,0,0,0.214182362,0,0,0,0,0,0.33989808,0.186245516,0.195557803,0.928367436,0.828230619,1.275860548,1.065654159,1.169361591,1.389001727,1.431265235,1.764419079,1.424841285,881073.6875,409379.6875,532020,445649.625,16266.04785,1.033834586
69,1049.633301,70,1423.546509,1891.264648,2486.928955,3234.869629,16,35,29,42,39,51,30,38,30,22,26,45,37,22,32,34,36,43.66916656,28.93383217,31.13608551,28,888036.625,423078.3438,534748.75,448025,714.9645996,33
70,86.68452454,71,97.9947052,108.5273972,118.9661026,128.974472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54956305,5.175354004,6.375555038,4.528861046,1078570.75,591422.1875,728257.75,640795.6875,72803.30469,3.307692308
71,0.182105899,72,0.242865667,0.318319589,0.412596345,0.528759718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252136.9688,6196.561523,233404.1406,444636.875,1566615.25,0
72,1.725672483,73,1.613714933,1.484220028,1.35280323,1.213345051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006429756,0,387209.3438,159402.4688,267469.2813,491932.3438,1626561.25,0
73,70.39176178,74,66.68222809,61.61531448,56.47001648,51.35764313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81165266,0.281035483,4.667981148,1883327,1455071,1460327.375,1338897.375,151469.2188,1.2
74,0.268400341,75,0.322745472,0.38429752,0.458277225,0.546293557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90097.90625,46246.24219,332806.6563,104655.0156,358695.25,0
75,85.21615601,76,91.08716583,95.39082336,98.85520935,101.350563,0,0.704999745,0,2.590035677,0,2.129322052,4.122703552,5.075659752,4.133597851,4.718139648,4.284730434,4.14802599,5.672660828,4.822139263,5.672186852,6.63378334,8.239608765,7.816379547,7.303888798,8.965419769,9.202413559,785611.0625,282859.5,469576.75,389290.875,11181.71484,7.040816327
76,8.416222572,77,8.994187355,9.414113998,9.750958443,9.994686127,0,0.053150788,0,0.208173931,0,0.221461624,0.425206333,0.44956708,0.450293869,0.476142496,0.49164483,0.485000938,0.597946405,0.542580962,0.713106394,0.797261834,1.162401319,1.016369939,1.021722913,1.235478163,1.301864982,775112.9375,275361.25,457739.125,377366.0625,22801.68359,0.925
77,14.57903194,78,14.88493919,14.91568375,14.79207516,14.49541378,0,0.341162264,0.024242546,0.850563526,0.957826257,0.783003271,0.460612595,0.331837028,0.767270088,0.335234463,0.94414854,0.955722094,0.827507377,0.014889727,0.150776848,0.258780003,0.578112721,0.336114347,1.144022942,0.660048544,0.059434742,1747458.75,1280007.625,1375455.25,1236758,44471.60547,0.604651163
78,0.827166855,79,0.877530813,0.890086174,0.893081427,0.907057166,0,0,0,0,0,0,0,0,0,0,0.021418927,0,0,0,0,0,0,0,0.229236588,1.755988359,0.405408472,1196379.375,902114.75,867779.875,914798.0625,63243.53906,1.234375
79,68.53620148,80,78.10330963,87.20519257,96.33115387,105.2979279,11.04709721,10.41325188,8.669551849,11.09931278,11.79411221,13.24616051,13.50375748,16.60546112,12.34626389,10.24318028,8.855163574,13.1297121,12.07820129,16.24555969,21.62031746,16.99071503,16.14605904,15.2071085,13.06318092,12.35485268,13.9895277,1676978.5,1233395,1293810.75,1021478.625,21897.05469,15.0877193
80,18.89757538,81,21.53099442,24.04197121,26.56184578,29.03204727,5.606940746,5.188274384,2.694003582,6.067957878,6.457502365,6.976719856,6.92194128,7.769126892,6.217423439,5.751987457,5.066699982,6.101949692,6.959178448,9.781396866,10.92087746,8.189334869,10.70825005,8.769256592,8.769133568,9.514108658,8.458785057,1673136.25,1229445,1292944.25,1018139.063,21068.54688,9.778301887
81,0.082675077,82,0.095903642,0.108286977,0.121066429,0.134136975,0,0.003461029,0,0.011839718,0.010046023,0.005465488,0.008887751,0.002512178,0.004444681,0.002171002,0.012564092,0.009375085,0.012043676,0.002397738,0.006316046,0.005254835,0.011969114,0.0110606,0.020483185,0.020474501,7.21E-05,156681.5625,176989.8438,121877.9063,126830.5156,1145579.75,0.01874679
82,1.343487978,83,1.806318522,2.383940935,3.109165668,4.007713318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127691.7969,37180.14844,249381.6563,95107.67969,791777.3125,0
83,3.440638542,84,3.710751295,3.914453268,4.08789444,4.231072426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378648.1875,112419.1875,131639.9688,271563.375,822821.1875,0
84,0.062359575,85,0.065318324,0.066945001,0.067849532,0.067970671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337364.5313,110580.375,261266.875,297695.0625,1334290.625,0
85,1.523747087,86,1.625379801,1.698097825,1.755315781,1.796563029,0.067137241,0.010808384,0.002596719,0.110227287,0.109486684,0.127760723,0.113479719,0.155243486,0.072824493,0.118625179,0.103737153,0.119788341,0.13015607,0.200441927,0.233407363,0.155949786,0.127053976,0.087821543,0.184630841,0.092102446,0.265760064,173682.5,4807.431641,97775.60938,205591.875,1450139.25,0.226512227
86,1.501612425,87,1.639908552,1.756795287,1.861025214,1.950902939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549347.8125,92710.40625,448737.75,701074.625,1874370.625,0
87,3.906979561,88,4.562526703,5.261294842,6.042351723,6.906768322,0,0,0,0,0,0.01314352,0,0,0,0,0.021803513,0.165210903,0.042350769,0,0,0.000105003,0.010470633,0.022673422,0.201211423,0.120962799,0.20484899,208809.6563,192270.2344,90850.64063,67812.70313,184569.6094,0.204519119
88,4.600104332,89,5.920401573,7.448785782,9.282648087,11.43482208,0,0,0,0,0,0.015533775,1.100781202,0,0,0.045085084,0.015043691,0.027770028,0,0,0,0,0,0,0.005869735,1.160802245,1.370074034,45038.94922,117440.9531,268350.0625,197902.5781,651717,0.899408284
89,52.7397995,90,54.64485168,55.64678955,56.07872009,55.84663391,5.445896149,8.049298286,4.881533146,8.000000954,9.030215263,8.321304321,9,8.416585922,8.227375984,7.660652637,8.354618073,9,7.81955862,7.794412136,7.399507999,7.222012997,8.030216217,8.696193695,8.184019089,9.476621628,9.455023766,2027588.5,1552331.375,1656720.625,1517714.375,26561.25977,8.8
90,12.402565,91,12.56725597,12.47521782,12.25582886,11.91108131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.984686852,0,2064742,1596501,1685493.5,1547188.125,87095.82031,0
91,0.151987016,92,0.167148039,0.18028219,0.192150041,0.202924803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165041.3594,289167.0938,316642.0625,81882.96875,561171.4375,0
92,10.44807625,93,9.725108147,8.874799728,8.01548481,7.166033745,0.153969109,0.257735878,0.077631712,0.229746133,0.274067193,0.270703852,0.215616658,0.268315643,0.251314402,0.159418553,0.265319556,0.226734295,0.247634694,0.15160048,0.099453807,0.092500515,0.116643332,0.180666968,0.293039232,0.155724093,0.114176899,1290655.25,851521.375,1037201.625,746442.125,215776.5313,0.199197861
93,8.317638397,94,8.588973999,8.688632011,8.695534706,8.603513718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594722.6875,169467.375,233417.75,194349.1875,185629.6563,0
94,6.762478352,95,6.878305912,6.860232353,6.771320343,6.605519295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593708,164432.5156,238186.6094,193214.1875,189360.9219,0
95,24.35313225,96,26.88750458,28.96481895,30.8873558,32.65508652,0,3.253002167,0.011561519,1.044804454,0.962929904,0.452413142,1.707754374,0.452413142,1.495334387,1.494049788,2.323979855,3.178249836,3.934671402,0.898224592,0,1.495334387,2.763838053,2.454075813,3.852925777,5.878603458,1.339717865,1778641.25,1302787.75,1409623.75,1275782.5,29554.60547,2.8125
96,1.551838636,97,1.58858335,1.596281052,1.589242697,1.567202806,0,0.022594426,0,0,0.005383603,0.051603772,0.018689165,0.057676665,0.026790051,0.02941699,0.024903379,0.025410883,3.15E-05,0.037747566,0.027125306,0.00142685,0.044215966,0.015504398,0.063654423,0.034080274,0.054749154,134625.5,24128.21875,72924.78125,95570.02344,24319.29297,0.126896552
97,0.226963609,98,0.236651376,0.24244155,0.245591193,0.245935738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317239.8125,97931.55469,233918.0625,255780.7656,1314729,0
98,13.55334663,99,14.1072855,14.40161419,14.53902054,14.53497314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204696.875,724587.4375,846099.5,740311.75,168007.6094,0
99,0.5507375,100,0.612433255,0.666617036,0.718248725,0.765799701,0,0,0,0,0,0.001478092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176222.4688,182296.5938,185165.9844,87610.4375,438335.5938,0
100,12.30775547,101,13.99458122,15.63881969,17.27223969,18.89867973,4.378585815,3.66824007,1.231615782,3.023620605,4.017292976,4.578607082,5.935497284,5.438797951,5.55303669,4.756695271,5.370148659,4.73243618,5.112249374,8.497787476,5.712080479,5.669619083,5.981586456,6.468792915,5.176308632,6.670668125,5.600568771,1670615.25,1226257.5,1304501.75,1018750,36520.97656,6.827160494
